id,title,release_date,revenue,budget,return
100402,Captain America: The Winter Soldier,2014-03-20,714766572.0,170000000.0,4.204509247058824
86834,Noah,2014-03-20,362637473.0,125000000.0,2.901099784
142159,Across to Singapore,1928-04-07,596000.0,290000.0,2.0551724137931036
155084,13 Sins,2014-04-18,13809.0,5000000.0,0.0027618
188207,The Legend of Hercules,2014-01-10,61279452.0,70000000.0,0.8754207428571429
145220,Muppets Most Wanted,2014-03-20,80383290.0,50000000.0,1.6076658
190955,Blood Ties,2013-08-22,2415472.0,25500000.0,0.09472439215686275
138222,Best Man Down,2012-10-20,1938.0,1500000.0,0.001292
193612,The Quiet Ones,2014-04-01,17834867.0,200000.0,89.174335
200505,Draft Day,2014-04-11,28831145.0,25000000.0,1.1532458
180299,The Raid 2,2014-03-27,2627209.0,4500000.0,0.5838242222222222
102382,The Amazing Spider-Man 2,2014-04-16,705717432.0,200000000.0,3.52858716
157547,Oculus,2013-09-08,44030246.0,5000000.0,8.8060492
249660,God's Not Dead,2014-03-21,29789000.0,17000000.0,1.7522941176470588
197796,Beauty and the Beast,2014-02-12,49100000.0,33000000.0,1.4878787878787878
172385,Rio 2,2014-03-19,500188435.0,103000000.0,4.856198398058252
157353,Transcendence,2014-04-16,103039258.0,100000000.0,1.03039258
236751,Heaven is for Real,2014-04-16,101332962.0,12000000.0,8.4444135
193610,The Other Woman,2014-04-16,196781193.0,40000000.0,4.919529825
254473,Brick Mansions,2014-04-22,68896829.0,28000000.0,2.460601035714286
210479,Locke,2014-04-10,4635300.0,2000000.0,2.31765
76649,Pompeii,2014-02-18,117831631.0,130000000.0,0.9063971615384615
195589,Neighbors,2014-05-08,268157400.0,18000000.0,14.897633333333333
49158,Tentacles,1977-02-25,3000000.0,750000.0,4.0
205601,Belle,2013-09-08,16505460.0,10900000.0,1.514262385321101
152599,The Immigrant,2013-07-03,5867686.0,16000000.0,0.366730375
19703,A Wednesday!,2008-09-05,3500000.0,1400000.0,2.5
252680,Moms' Night Out,2014-03-25,10429707.0,5000000.0,2.0859414
240832,Lucy,2014-07-14,126546825.0,40000000.0,3.163670625
127585,X-Men: Days of Future Past,2014-05-15,747862775.0,250000000.0,2.9914511
124905,Godzilla,2014-05-14,529076069.0,160000000.0,3.30672543125
187596,Walk of Shame,2014-05-02,59209.0,15000000.0,0.003947266666666667
59981,Legends of Oz: Dorothy's Return,2013-06-13,18662027.0,70000000.0,0.26660038571428574
212778,Chef,2014-05-08,45967935.0,11000000.0,4.178903181818182
210947,Afflicted,2014-04-04,121179.0,318000.0,0.3810660377358491
232672,Blended,2014-05-21,123494610.0,40000000.0,3.08736525
198277,Begin Again,2013-09-07,63464861.0,8000000.0,7.933107625
102651,Maleficent,2014-05-28,758539785.0,180000000.0,4.214109916666667
137113,Edge of Tomorrow,2014-05-27,370541256.0,178000000.0,2.081692449438202
177677,Mission: Impossible - Rogue Nation,2015-07-23,682330139.0,150000000.0,4.548867593333333
198185,Million Dollar Arm,2014-05-09,38307627.0,25000000.0,1.53230508
222935,The Fault in Our Stars,2014-05-16,307166834.0,12000000.0,25.597236166666665
209185,The Grand Seduction,2014-05-30,3430018.0,12700000.0,0.27008015748031494
175541,Black Nativity,2013-11-27,7018189.0,17500000.0,0.40103937142857143
140870,Minuscule: Valley of the Lost Ants,2013-11-17,30000000.0,19700000.0,1.5228426395939085
227700,Mindscape,2013-10-13,1200000.0,4357373.0,0.2753952897766613
114574,Bikini Spring Break,2012-06-26,500000.0,500000.0,1.0
187017,22 Jump Street,2014-06-05,188441614.0,50000000.0,3.76883228
244088,Human Capital,2014-01-09,5809330.0,6000000.0,0.9682216666666666
156022,The Equalizer,2014-09-24,192330738.0,55000000.0,3.496922509090909
82702,How to Train Your Dragon 2,2014-06-12,609123048.0,145000000.0,4.200848606896551
194662,Birdman,2014-08-27,103215094.0,18000000.0,5.734171888888889
87368,17 Girls,2011-06-13,201607.0,4141459.0,0.048680187344604886
85350,Boyhood,2014-06-05,44349000.0,4000000.0,11.08725
184098,Think Like a Man Too,2014-06-20,70181428.0,24000000.0,2.9242261666666667
209451,Jersey Boys,2014-06-05,67347013.0,40000000.0,1.683675325
91314,Transformers: Age of Extinction,2014-06-25,1091405097.0,210000000.0,5.1971671285714285
218836,Planes: Fire & Rescue,2014-07-17,151165787.0,50000000.0,3.02331574
262340,Mrs. Brown's Boys D'Movie,2014-06-27,23000000.0,5900000.0,3.8983050847457625
226486,Tammy,2014-07-02,100525432.0,20000000.0,5.0262716
242224,The Babadook,2014-05-22,6676471.0,2000000.0,3.3382355
267999,White God,2014-06-12,282358.0,2200000.0,0.12834454545454546
244786,Whiplash,2014-10-10,13092000.0,3300000.0,3.9672727272727273
210577,Gone Girl,2014-10-01,369330363.0,61000000.0,6.054596114754099
119450,Dawn of the Planet of the Apes,2014-06-26,710644566.0,170000000.0,4.180262152941176
123109,No One Lives,2013-03-09,74918.0,2900000.0,0.025833793103448275
253235,And So It Goes,2014-07-20,25312387.0,18000000.0,1.4062437222222222
225886,Sex Tape,2014-07-17,126069509.0,40000000.0,3.151737725
238636,The Purge: Anarchy,2014-07-17,108782847.0,9000000.0,12.086983
118340,Guardians of the Galaxy,2014-07-30,773328629.0,170000000.0,4.548991935294118
242095,The Signal,2014-03-15,600896.0,4000000.0,0.150224
138103,The Expendables 3,2014-08-04,206172544.0,90000000.0,2.2908060444444445
184315,Hercules,2014-07-23,243400000.0,100000000.0,2.434
157849,A Most Wanted Man,2014-07-25,31554855.0,15000000.0,2.103657
231576,Wish I Was Here,2014-01-18,5483299.0,5500000.0,0.9969634545454545
238603,Earth to Echo,2014-06-14,45300000.0,13000000.0,3.4846153846153847
243683,Step Up All In,2014-07-16,86165646.0,45000000.0,1.9147921333333333
244566,Life After Beth,2014-08-15,88273.0,2400000.0,0.03678041666666667
157845,The Rover,2014-05-18,2295423.0,12250000.0,0.1873814693877551
229297,Magic in the Moonlight,2014-07-25,51029361.0,16800000.0,3.0374619642857144
228194,The Hundred-Foot Journey,2014-08-06,88880821.0,22000000.0,4.0400373181818185
76757,Jupiter Ascending,2015-02-04,183987723.0,176000003.0,1.0453847719536686
98566,Teenage Mutant Ninja Turtles,2014-08-07,477200000.0,125000000.0,3.8176
227156,The Giver,2014-08-11,66980456.0,25000000.0,2.67921824
193893,Let's Be Cops,2014-08-13,136621271.0,17000000.0,8.036545352941177
211067,The Sacrament,2013-09-02,9221.0,4000000.0,0.00230525
212769,Make Your Move,2013-08-07,122.0,15.0,8.133333333333333
189,Sin City: A Dame to Kill For,2014-08-20,39407616.0,65000000.0,0.6062710153846154
249164,If I Stay,2014-08-21,78874843.0,11000000.0,7.170440272727273
221902,"Two Days, One Night",2014-05-21,6860853.0,7000000.0,0.9801218571428572
282813,The Pyramid,2014-12-04,13865435.0,6500000.0,2.133143846153846
209189,Life of Crime,2013-09-14,265452.0,12000000.0,0.022121
256274,"As Above, So Below",2014-08-14,40100000.0,5000000.0,8.02
241848,The Guest,2014-09-17,2367161.0,5000000.0,0.4734322
204922,Before I Go to Sleep,2014-09-03,15447154.0,22000000.0,0.7021433636363636
199933,Atlas Shrugged Part III: Who is John Galt?,2014-09-12,846704.0,5000000.0,0.1693408
216282,Into the Storm,2014-08-06,160602194.0,50000000.0,3.21204388
192145,Third Person,2013-09-09,1749201.0,28000000.0,0.06247146428571428
254191,Honeymoon,2014-09-12,9318.0,1000000.0,0.009318
154400,The Drop,2014-09-12,19054534.0,12600000.0,1.5122646031746032
198663,The Maze Runner,2014-09-10,348319861.0,34000000.0,10.244701794117647
136835,No Good Deed,2014-09-10,53830415.0,13200000.0,4.078061742424242
244506,Camp X-Ray,2014-10-17,59744.0,1000000.0,0.059744
169917,A Walk Among the Tombstones,2014-09-18,53181600.0,28000000.0,1.8993428571428572
282296,My Old Lady,2014-09-09,7527232.0,5000000.0,1.5054464
111479,CBGB,2013-10-11,40400.0,5000000.0,0.00808
264656,The Homesman,2014-05-18,3442853.0,16000000.0,0.2151783125
254904,The November Man,2014-08-27,32556119.0,15000000.0,2.1704079333333333
170687,The Boxtrolls,2014-09-10,108255770.0,60000000.0,1.8042628333333333
149871,The Tale of the Princess Kaguya,2013-11-23,24186232.0,49300000.0,0.49059294117647056
239678,This Is Where I Leave You,2014-09-10,41296320.0,19800000.0,2.085672727272727
190859,American Sniper,2014-12-11,542307423.0,58800000.0,9.222915357142858
246403,Tusk,2014-09-19,1826705.0,2800000.0,0.6523946428571429
250546,Annabelle,2014-10-02,255273813.0,6500000.0,39.272894307692304
49017,Dracula Untold,2014-10-01,215529201.0,70000000.0,3.078988585714286
241254,The Prince,2014-08-22,266586800.0,18000000.0,14.810377777777777
227707,The Adventurer: The Curse of the Midas Box,2013-12-05,6399.0,25000000.0,0.00025596
206487,Predestination,2014-08-28,3000000.0,5500000.0,0.5454545454545454
239571,The Best of Me,2014-10-16,35926213.0,26000000.0,1.381777423076923
245891,John Wick,2014-10-22,88761661.0,20000000.0,4.43808305
205587,The Judge,2014-10-08,83719388.0,50000000.0,1.67438776
228150,Fury,2014-10-15,211817906.0,68000000.0,3.114969205882353
266285,The Salvation,2014-05-22,42070000.0,10500000.0,4.006666666666667
239563,St. Vincent,2014-10-09,54837234.0,13000000.0,4.218248769230769
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014-10-08,100654149.0,28000000.0,3.5947910357142856
218043,Left Behind,2014-10-03,19682924.0,16000000.0,1.23018275
242512,Ouija,2014-10-24,103590271.0,5000000.0,20.7180542
242582,Nightcrawler,2014-10-23,38697217.0,8500000.0,4.552613764705883
36523,Felix The Cat: The Movie,1988-10-01,1964253.0,9000000.0,0.21825033333333332
177572,Big Hero 6,2014-10-24,652105443.0,165000000.0,3.9521542
236735,Marshland,2014-09-25,5169755.0,4000000.0,1.29243875
228326,The Book of Life,2014-10-01,97437106.0,50000000.0,1.94874212
264660,Ex Machina,2015-01-21,36869414.0,15000000.0,2.457960933333333
17108,Kung Fu Dunk,2008-02-07,22896728.0,10000000.0,2.2896728
103686,Paradise: Love,2012-04-27,24267.0,3600000.0,0.006740833333333333
87492,Foxcatcher,2014-05-19,12096300.0,24000000.0,0.5040125
199534,Wolf Creek 2,2013-08-30,9630444.0,8000000.0,1.2038055
77951,Walking With Dinosaurs,2013-12-18,126546518.0,80000000.0,1.581831475
96239,Remington and the Curse of the Zombadings,2011-08-31,721651.0,22361.0,32.27275166584678
203793,Stalingrad,2013-10-09,68129518.0,30000000.0,2.2709839333333335
205596,The Imitation Game,2014-11-14,233555708.0,14000000.0,16.68255057142857
171274,Inherent Vice,2014-12-25,11110975.0,20000000.0,0.55554875
131631,The Hunger Games: Mockingjay - Part 1,2014-11-18,752100229.0,125000000.0,6.016801832
147441,Exodus: Gods and Kings,2014-12-03,268031828.0,140000000.0,1.9145130571428572
100042,Dumb and Dumber To,2014-11-12,169837010.0,40000000.0,4.24592525
80920,Repentance,2014-02-28,1189612.0,5000000.0,0.2379224
266856,The Theory of Everything,2014-11-26,123726688.0,15000000.0,8.248445866666666
13646,"Moscow, Belgium",2008-01-30,1500000.0,560000.0,2.6785714285714284
227735,Dolphin Tale 2,2014-09-12,52424533.0,36000000.0,1.4562370277777779
232679,When the Game Stands Tall,2014-08-22,30127963.0,15000000.0,2.008530866666667
192558,Aashiqui 2,2013-04-25,16000000.0,1300000.0,12.307692307692308
140818,Ragnarok,2013-11-11,3721345.0,6500000.0,0.5725146153846153
36683,20th Century Boys - Chapter 1: Beginning of the End,2008-08-19,31244858.0,20000000.0,1.5622429
241771,Beyond the Lights,2014-09-10,14618727.0,7000000.0,2.0883895714285714
205775,In the Heart of the Sea,2015-11-20,93820758.0,100000000.0,0.93820758
135397,Jurassic World,2015-06-09,1513528810.0,150000000.0,10.090192066666667
43212,My Dear Desperado,2010-05-20,4214668.0,800000.0,5.268335
227159,Horrible Bosses 2,2014-11-26,107670357.0,42000000.0,2.5635799285714285
219343,Lucia,2013-10-19,170000.0,79000.0,2.151898734177215
270946,Penguins of Madagascar,2014-11-22,373552094.0,132000000.0,2.829940106060606
253331,Black or White,2014-09-06,21571189.0,9000000.0,2.3967987777777777
256917,The Water Diviner,2014-12-25,15520023.0,22500000.0,0.6897788
284293,Still Alice,2014-12-05,43884652.0,5000000.0,8.7769304
116149,Paddington,2014-11-27,259207227.0,55000000.0,4.712858672727273
294254,Maze Runner: The Scorch Trials,2015-09-09,311256926.0,61000000.0,5.102572557377049
246860,Clouds of Sils Maria,2014-08-20,1851517.0,6600000.0,0.2805328787878788
110402,Hard to Be a God,2013-02-27,1310673.0,7000000.0,0.187239
245916,Kill the Messenger,2014-10-09,2450846.0,5000000.0,0.4901692
214086,The Face of Love,2013-10-25,350006.0,4000000.0,0.0875015
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,956019788.0,250000000.0,3.824079152
273895,Selma,2014-12-25,66787908.0,20000000.0,3.3393954
227306,Unbroken,2014-12-25,163442937.0,65000000.0,2.514506723076923
15603,Fat Pizza,2003-04-10,7888102.0,400000.0,19.720255
172391,Khumba,2013-07-18,27187375.0,20000000.0,1.35936875
252171,A Girl Walks Home Alone at Night,2014-01-19,395000.0,1000000.0,0.395
265177,Mommy,2014-05-22,3494070.0,4900000.0,0.7130755102040817
241239,A Most Violent Year,2014-12-30,12007070.0,20000000.0,0.6003535
228970,Wild,2014-12-05,52501541.0,15000000.0,3.500102733333333
87093,Big Eyes,2014-12-24,28883511.0,10000000.0,2.8883511
224141,Into the Woods,2014-12-25,212902372.0,50000000.0,4.25804744
228967,The Interview,2014-12-25,12342632.0,44000000.0,0.2805143636363636
207703,Kingsman: The Secret Service,2015-01-29,414351546.0,81000000.0,5.115451185185186
181533,Night at the Museum: Secret of the Tomb,2014-12-17,349424282.0,127000000.0,2.7513722992125986
51017,Madea's Big Happy Family,2011-04-22,53213633.0,25000000.0,2.12854532
68737,Seventh Son,2014-12-12,114178613.0,95000000.0,1.2018801368421053
64264,Gloss,2007-08-23,4684165.0,2500000.0,1.873666
15888,Fishtales,2007-08-24,9216.0,14000000.0,0.0006582857142857143
196867,Annie,2014-12-19,133821816.0,65000000.0,2.058797169230769
297222,PK,2014-12-18,120000000.0,13000000.0,9.23076923076923
116977,Foodfight!,2012-06-15,73706.0,65000000.0,0.0011339384615384614
244049,Drishyam,2013-12-19,12000000.0,750000.0,16.0
198184,Chappie,2015-03-04,104399548.0,49000000.0,2.1306030204081634
232175,Gimme Shelter,2013-10-17,1359910.0,7500000.0,0.18132133333333333
260346,Taken 3,2014-12-16,325771424.0,48000000.0,6.786904666666667
201088,Blackhat,2015-01-13,17752940.0,70000000.0,0.25361342857142855
87101,Terminator Genisys,2015-06-23,440603537.0,155000000.0,2.842603464516129
288158,The Woman in Black 2: Angel of Death,2014-12-30,26501323.0,1000000.0,26.501323
208763,Forbidden Kingdom,2014-01-30,34592118.0,26000000.0,1.330466076923077
54518,Justin Bieber: Never Say Never,2011-02-11,98441954.0,13000000.0,7.572458
78383,Nurse 3-D,2013-09-28,10000000.0,10.0,1000000.0
121734,"Tad, the Lost Explorer",2012-08-31,23000000.0,10500000.0,2.1904761904761907
209901,Nothing Left to Fear,2013-09-26,1675381.0,3000000.0,0.5584603333333333
270303,It Follows,2015-02-04,14674076.0,2000000.0,7.337038
16191,Highway to Hell,1991-11-21,26055.0,9000000.0,0.002895
160704,The Berlin File,2013-01-30,48965210.0,9000000.0,5.440578888888889
31179,Tim,1979-07-13,809000.0,600000.0,1.3483333333333334
29996,Solomon and Sheba,1959-12-25,12200000.0,5000000.0,2.44
34128,Peter and Vandy,2009-01-01,11276.0,500000.0,0.022552
34586,Kandahar,2010-02-04,15172408.0,7000000.0,2.167486857142857
254869,Torrente 5: Operación Eurovegas,2014-10-03,11672363.0,9272437.0,1.2588236512148856
76341,Mad Max: Fury Road,2015-05-13,378858340.0,150000000.0,2.5257222666666665
280092,Insidious: Chapter 3,2015-06-04,104303851.0,10000000.0,10.4303851
140607,Star Wars: The Force Awakens,2015-12-15,2068223624.0,245000000.0,8.44172907755102
271969,Ben-Hur,2016-08-17,94061311.0,100000000.0,0.94061311
68735,Warcraft,2016-05-25,433677183.0,160000000.0,2.71048239375
99861,Avengers: Age of Ultron,2015-04-22,1405403694.0,280000000.0,5.019298907142857
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,794191988.0,230000000.0,3.453008643478261
102899,Ant-Man,2015-07-14,519311965.0,130000000.0,3.9947074230769233
166424,Fantastic Four,2015-08-05,167977596.0,120000000.0,1.3998133
293660,Deadpool,2016-02-09,783112979.0,58000000.0,13.501947913793103
283995,Guardians of the Galaxy Vol. 2,2017-04-19,863416141.0,200000000.0,4.317080705
271110,Captain America: Civil War,2016-04-27,1153304495.0,250000000.0,4.61321798
284052,Doctor Strange,2016-10-25,677718395.0,165000000.0,4.107384212121212
246655,X-Men: Apocalypse,2016-05-18,543934787.0,178000000.0,3.0558134101123597
68351,Sankofa,1993-05-28,2691899.0,1000000.0,2.691899
85870,My Way,2012-03-14,29193330.0,27563396.0,1.0591340051131581
19183,The Derby Stallion,2005-07-04,4000000.0,750000.0,5.333333333333333
284276,Cake,2014-09-07,2360281.0,7000000.0,0.337183
164372,The Snow Queen,2012-10-11,12400000.0,7000000.0,1.7714285714285714
67220,Hard Contract,1969-04-30,1750000.0,4000000.0,0.4375
284536,The Gambler,2014-12-25,39171130.0,25000000.0,1.5668452
28284,Parrish,1961-05-04,4200000.0,1500000.0,2.8
210860,Mortdecai,2015-01-21,30418560.0,60000000.0,0.506976
216015,Fifty Shades of Grey,2015-02-11,571006128.0,40000000.0,14.2751532
272693,The DUFF,2015-02-20,43528634.0,8500000.0,5.1210157647058825
217708,Of Horses and Men,2013-08-30,11.0,10.0,1.1
227719,Project Almanac,2015-01-29,32248241.0,12000000.0,2.687353416666667
167073,Brooklyn,2015-10-20,62076141.0,11000000.0,5.643285545454545
232572,A Walk in the Woods,2015-09-02,35991087.0,8000000.0,4.498885875
283235,99 Homes,2014-10-09,1411927.0,8000000.0,0.176490875
251321,Aloft,2014-02-12,53086.0,8000000.0,0.00663575
308453,The Bronze,2016-01-22,615816.0,3500000.0,0.17594742857142856
308638,The D Train,2015-05-08,771317.0,447524.0,1.7235209731768575
250124,The Diary of a Teenage Girl,2015-08-07,1477002.0,2000000.0,0.738501
308639,Dope,2015-06-19,17986781.0,700000.0,25.69540142857143
230266,Miss Julie,2014-09-07,5000000.0,5500000.0,0.9090909090909091
72784,The Loft,2014-10-14,10076790.0,14000000.0,0.7197707142857143
167810,Lost River,2015-04-08,45431.0,2000000.0,0.0227155
27873,Battletruck,1982-01-01,3000000.0,1000000.0,3.0
320316,Italiano medio,2015-01-29,4541800.0,1816720.0,2.5
273248,The Hateful Eight,2015-12-25,155760117.0,44000000.0,3.5400026590909093
286565,Paper Towns,2015-06-18,85512300.0,12000000.0,7.126025
252838,The Wedding Ringer,2015-01-16,79799880.0,23000000.0,3.46956
241251,The Boy Next Door,2015-01-23,52425855.0,4000000.0,13.10646375
201085,Crimson Peak,2015-10-13,74679822.0,55000000.0,1.3578149454545454
243938,Hot Tub Time Machine 2,2015-02-20,12314651.0,14000000.0,0.8796179285714286
256591,Focus,2015-02-25,153962963.0,50100000.0,3.0731130339321355
228165,The SpongeBob Movie: Sponge Out of Water,2015-02-05,311594032.0,74000000.0,4.210730162162162
234212,Demonic,2015-02-12,3387000.0,3000000.0,1.129
268238,The Second Best Exotic Marigold Hotel,2015-02-26,85978266.0,10000000.0,8.5978266
290764,Tracers,2015-01-15,593683.0,11000000.0,0.05397118181818182
309302,Wolf Totem,2015-02-19,123205624.0,38000000.0,3.242253263157895
243940,The Lazarus Effect,2015-01-29,64110728.0,3300000.0,19.427493333333334
239573,Unfinished Business,2015-03-05,14431253.0,35000000.0,0.4123215142857143
132759,Soulless,2012-10-04,13218980.0,2800000.0,4.721064285714286
191121,Raanjhanaa,2013-06-21,18000000.0,6400000.0,2.8125
241554,Run All Night,2015-03-11,71561644.0,50000000.0,1.43123288
265712,Stand by Me Doraemon,2014-08-08,83061158.0,35000000.0,2.373175942857143
150689,Cinderella,2015-03-12,543514353.0,95000000.0,5.721203715789474
243688,Poltergeist,2015-05-20,95437994.0,35000000.0,2.7267998285714286
266647,Pan,2015-09-24,128388320.0,150000000.0,0.8559221333333333
252512,While We're Young,2015-04-03,7587485.0,10000000.0,0.7587485
271674,Suite Française,2014-11-05,9104716.0,15000000.0,0.6069810666666666
262500,Insurgent,2015-03-18,295238201.0,110000000.0,2.6839836454545454
230179,Big Game,2014-09-05,7500000.0,8500000.0,0.8823529411764706
39385,La vérité si je mens !,1997-04-01,29456000.0,4000000.0,7.364
228161,Home,2015-03-18,368871007.0,135000000.0,2.7323778296296295
245703,Midnight Special,2016-02-18,6212282.0,18000000.0,0.3451267777777778
266396,The Gunman,2015-02-16,13644292.0,40000000.0,0.3411073
255343,Escobar: Paradise Lost,2014-10-11,3758328.0,17000000.0,0.2210781176470588
168259,Furious 7,2015-04-01,1506249360.0,190000000.0,7.927628210526316
277685,Unfriended,2015-04-17,62882090.0,1000000.0,62.88209
5896,Bolero,1984-08-31,8914881.0,7000000.0,1.2735544285714286
181283,Child 44,2015-03-15,3324330.0,50000000.0,0.0664866
257091,Get Hard,2015-03-26,111811453.0,40000000.0,2.795286325
35428,What Men Talk About,2010-03-04,12005838.0,1950000.0,6.15684
290864,Kung Fu Jungle,2014-10-31,129115.0,25000000.0,0.0051646
244539,Infinitely Polar Bear,2014-01-18,1430655.0,6700000.0,0.21353059701492538
304357,Woman in Gold,2015-04-10,61619773.0,11000000.0,5.601797545454546
159479,"Ryaba, My Chicken",1994-10-01,4635143.0,2700000.0,1.7167196296296297
269148,Samba,2014-10-15,151530.0,20000000.0,0.0075765
36696,Space Dogs,2010-03-18,6500000.0,25000000.0,0.26
158852,Tomorrowland,2015-05-19,209154322.0,190000000.0,1.1008122210526317
167221,Long Live Freedom,2013-02-13,48125.0,5000000.0,0.009625
256961,Paul Blart: Mall Cop 2,2015-04-16,107597242.0,38000000.0,2.8315063684210524
270654,Parts Per Billion,2014-03-25,15000000.0,500000.0,30.0
282631,The Admiral: Roaring Currents,2014-07-30,112156811.0,9500000.0,11.805980105263158
228205,The Longest Ride,2015-04-09,63013281.0,34000000.0,1.853331794117647
266331,Table For Five,1983-02-18,2439705.0,8000000.0,0.304963125
293863,The Age of Adaline,2015-04-16,65663276.0,25000000.0,2.62653104
256924,Danny Collins,2015-03-19,10835752.0,10000000.0,1.0835752
309304,Grandma,2015-06-04,7087452.0,600000.0,11.81242
197583,50 to 1,2014-03-21,1064454.0,10000000.0,0.1064454
250349,Barbecue,2014-04-30,14348529.0,6000000.0,2.3914215
70026,Falling From Grace,1992-02-21,232.0,3.0,77.33333333333333
254128,San Andreas,2015-05-27,470490832.0,110000000.0,4.277189381818181
134126,A Company Man,2012-10-11,7339398.0,3500000.0,2.0969708571428574
249070,Hitman: Agent 47,2015-08-20,81967450.0,35000000.0,2.3419271428571427
160768,Jimmy P.,2013-09-11,30283.0,10000000.0,0.0030283
275601,Ricki and the Flash,2015-07-10,41325328.0,18000000.0,2.2958515555555556
332835,Piku,2015-05-08,22159216.0,5500000.0,4.028948363636363
254470,Pitch Perfect 2,2015-05-07,287506194.0,29000000.0,9.914006689655173
258480,Carol,2015-11-20,40272135.0,11800000.0,3.4128927966101696
245846,Strangerland,2015-07-01,17472.0,10000000.0,0.0017472
254320,The Lobster,2015-10-08,15656193.0,4000000.0,3.91404825
287424,Maggie,2015-05-08,187112.0,4000000.0,0.046778
268920,Hot Pursuit,2015-05-08,51680201.0,35000000.0,1.4765771714285714
171424,The Green Inferno,2014-09-04,6833445.0,5000000.0,1.366689
64483,A Driver for Vera,2004-07-27,2011837.0,3300000.0,0.6096475757575758
41703,Plus one,2008-08-21,927277.0,336029.0,2.7595148037818165
286217,The Martian,2015-09-30,630161890.0,108000000.0,5.834832314814815
323517,Badlapur,2015-02-20,11480000.0,3700000.0,3.1027027027027025
310593,Youth,2015-05-20,2000000.0,13360000.0,0.1497005988023952
21297,Wake Up Sid,2009-10-02,11000000.0,3000000.0,3.6666666666666665
21570,Rangeela,1995-01-01,14000000.0,2800000.0,5.0
20968,Sarkar,2005-07-01,5900000.0,1900000.0,3.1052631578947367
238713,Spy,2015-05-06,235666219.0,65000000.0,3.6256341384615385
271718,Trainwreck,2015-07-17,140795793.0,35000000.0,4.022736942857143
39895,From a Whisper to a Scream,1987-09-25,1400000.0,1100000.0,1.2727272727272727
222936,Aloha,2015-05-27,26250020.0,37000000.0,0.70946
161545,Tutto tutto niente niente,2012-11-30,8927600.0,5579750.0,1.6
244783,Song One,2014-01-20,32251.0,6000000.0,0.005375166666666667
300168,Dragon Blade,2015-02-19,121545703.0,65000000.0,1.8699338923076922
74458,Mere Brother Ki Dulhan,2011-09-09,18050000.0,5510000.0,3.2758620689655173
188222,Entourage,2015-06-03,49263404.0,30000000.0,1.6421134666666666
286521,5 Flights Up,2014-09-05,1020921.0,6000000.0,0.1701535
150540,Inside Out,2015-06-09,857611174.0,175000000.0,4.90063528
58333,Tanu Weds Manu,2011-03-25,252000.0,400000.0,0.63
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,653428261.0,160000000.0,4.08392663125
272878,Max,2015-06-26,43967255.0,20000000.0,2.19836275
257344,Pixels,2015-07-16,243637091.0,88000000.0,2.7686033068181817
262504,Allegiant,2016-03-09,179246868.0,110000000.0,1.6295169818181818
259316,Fantastic Beasts and Where to Find Them,2016-11-16,809342332.0,180000000.0,4.496346288888889
215776,Madras Cafe,2013-08-23,6500000.0,5400000.0,1.2037037037037037
328111,The Secret Life of Pets,2016-06-18,875457937.0,75000000.0,11.672772493333333
111237,White Tiger,2012-05-03,7200000.0,11000000.0,0.6545454545454545
337876,Gabbar Is Back,2015-05-01,41000000.0,11000000.0,3.727272727272727
256962,Little Boy,2015-04-23,6485961.0,20000000.0,0.32429805
238615,Self/less,2015-07-10,30523226.0,26000000.0,1.1739702307692308
302156,Criminal,2016-04-14,14708696.0,31500000.0,0.46694273015873017
274854,The Last Witch Hunter,2015-10-21,146936910.0,90000000.0,1.6326323333333332
287903,Krampus,2015-11-26,61548707.0,15000000.0,4.103247133333333
297761,Suicide Squad,2016-08-02,745600054.0,175000000.0,4.2605717371428575
19620,Bluffmaster!,2005-01-01,7133082.0,1823152.0,3.9124998902998764
47933,Independence Day: Resurgence,2016-06-22,389681935.0,165000000.0,2.3617086969696968
188927,Star Trek Beyond,2016-07-07,343471816.0,185000000.0,1.8566044108108108
139357,Pizza,2012-10-19,2800000.0,240000.0,11.666666666666666
79464,Rockstar,2011-11-11,19660000.0,10920000.0,1.8003663003663004
43083,This is Sodom,2010-08-05,5850000.0,2745000.0,2.1311475409836067
21950,Jackson County Jail,1976-03-31,2300000.0,445000.0,5.168539325842697
20688,Kaminey,2009-08-14,18130000.0,9000000.0,2.0144444444444445
15761,Company,2002-04-15,6000000.0,1500000.0,4.0
117319,Vishwaroopam,2013-01-25,51000000.0,17000000.0,3.0
20742,Shootout at Lokhandwala,2007-05-25,12000000.0,11000000.0,1.0909090909090908
131940,Josh,2000-06-09,15000000.0,6900000.0,2.1739130434782608
44977,Dhoom 3,2013-12-18,91000000.0,19500000.0,4.666666666666667
14194,Dhoom 2,2006-11-24,46396427.0,11000000.0,4.217857
214756,Ted 2,2015-06-25,217022588.0,68000000.0,3.1915086470588236
211672,Minions,2015-06-17,1156730962.0,74000000.0,15.631499486486486
49375,Rough Cut,1980-06-19,16656125.0,14000000.0,1.1897232142857144
105864,The Good Dinosaur,2015-11-14,331926147.0,175000000.0,1.89672084
261023,Black Mass,2015-09-04,98837872.0,53000000.0,1.8648655094339623
